WordID,SentenceNr,WordNr,Target,Surprisal,Entropy
1494,30,11,was,2.3954551409885005,4.900452
1495,30,12,suffering,9.759916193152577,9.125288
1496,30,13,from,0.5402137029293235,3.071783
1497,30,14,the,4.415912124140194,7.7905946
1498,30,15,effects,2.926864251703581,8.699283
1499,30,16,of,0.016488976771639782,0.16765928
1500,30,17,limited,10.74377172780186,7.4701495
1501,30,18,natural,5.007838382482808,7.177548
1502,30,19,resources,0.5259314247093116,3.2519972
1503,30,20,deforestation,19.593814202015334,3.3546734
1504,30,21,and,1.980366517189814,3.3627295
1505,30,22,overpopulation,5.183375280154125,9.365624
1506,30,23,Over,18.374917375854555,3.2576551
1507,30,24,the,1.6028796528685152,4.327324
1508,30,25,following,5.841606035986922,3.9157526
1509,30,26,years,3.576189179774277,3.9803343
1510,30,27,the,2.495595106587498,5.5309143
1511,30,28,island's,1.0889289049611723,5.805895
1512,30,29,population,2.3811528983913197,8.244065
1513,30,30,of,5.444600028100341,6.1676903
1514,30,31,four,10.71173783862306,6.7089367
1515,30,32,thousand,6.2174768271867675,2.4286244
1516,30,33,or,6.591676090709113,6.867843
1517,30,34,so,2.1175770119351944,1.8496034
1518,30,35,was,3.48821369268307,7.3555937
1519,30,36,slowly,6.200968334351697,7.0874124
1520,30,37,eroded,7.398281456307944,6.9330206
1521,30,38,by,2.3659847666489253,4.1137266
1522,30,39,Western,11.594405344984764,7.7698274
1523,30,40,disease,12.046383620699322,7.0386295
1524,30,41,and,1.4660133906150012,3.8151348
1525,30,42,deportation,17.51143829096953,8.66507
1526,30,43,by,5.768461650613132,4.086415
1527,30,44,slave,8.352749539147096,6.57207
1528,30,45,traders,1.2868028238556213,4.0211225
1529,31,2,drinking,7.310754211067439,10.311451
1530,31,3,may,6.227130518737407,7.2917733
1531,31,4,not,4.131478370831371,5.7753153
1532,31,5,necessarily,5.741216612137416,4.398581
1533,31,6,kill,9.222692003221175,4.822847
1534,31,7,or,5.8553420683169755,4.230199
1535,31,8,even,3.731426018949744,7.619568
1536,31,9,damage,7.22925606836121,6.6974125
1537,31,10,brain,9.44425577057782,5.492216
1538,31,11,cells,1.000392087727539,3.0831373
1539,31,12,as,6.631560547195163,3.499849
1540,31,13,commonly,8.53290371726314,7.760812
1541,31,14,thought,1.9306313652081442,4.1351833
1542,31,15,a,12.656146467527703,2.3978028
1543,31,16,new,8.889462209348888,9.42265
1544,31,17,animal,9.633014856371872,6.594238
1545,31,18,study,2.7975745180205016,5.38821
1546,31,19,suggests,1.5603716126225762,4.1648493
1547,31,20,But,15.66089675641979,1.8416556
1548,31,21,it,3.8457951629614375,8.957698
1549,31,22,can,3.5050637463400647,3.9984357
1550,31,23,block,10.14099914062991,7.1147966
1551,31,24,key,8.833805650079281,6.6571445
1552,31,25,receptors,6.694792823421133,7.1741815
1553,31,26,in,2.2589253030992045,4.6111264
1554,31,27,the,0.6740664224746254,3.3613622
1555,31,28,brain,0.3686746018135557,2.4406092
1556,31,29,and,3.2488248593384252,4.5174756
1557,31,30,trigger,6.0062786265375365,7.5540643
1558,31,31,production,11.392142242212728,7.958882
1559,31,32,of,0.0825367722418952,0.57443345
1560,31,33,a,4.028093922024644,7.4091077
1561,31,34,steroid,11.161368106721543,7.1579
1562,31,35,that,4.2683933164059855,3.1874862
1563,31,36,interferes,10.968239912784734,6.424456
1564,31,37,with,0.02262887943970595,0.19701867
1565,31,38,brain,3.4820151855895154,6.9400353
1566,31,39,functions,4.011561125814107,4.952997
